"SILENCING","PRIOR","LABL","REPL","MTHD","NIBR_TRUE","NIBR_ESTI","FN","FP","TP","FN_RATE","FP_RATE","TP_RATE","PRECISION","RECALL","F1SCORE","RF","PSCORE","NORM_PSCORE","SECS","CONTRACT"
0,4,"0%",3,"StarCDP-Rand",248,248,91,91,157,0.366935,0.366935,0.633065,0.6330645161290323,0.6330645161290323,0.6330645161290323,182,1741.44,0.9864727074977908,78.91,"NONE"
0,4,"0%",3,"StarCDP-Bias",248,248,99,99,149,0.399194,0.399194,0.600806,0.6008064516129032,0.6008064516129032,0.6008064516129032,198,1741.44,0.9864727074977908,78.7,"NONE"
0,4,"0%",3,"PAUP*",248,231,87,70,161,0.350806,0.30303,0.69697,0.696969696969697,0.6491935483870968,0.6722338204592901,157,1743.87,0.987849228468493,64.08,"NONE"
0,4,"0%",3,"PAUP*-SC",248,140,124,16,124,0.5,0.114286,0.885714,0.8857142857142857,0.5,0.6391752577319588,140,"NA","NA","NA","NONE"
0,4,"0%",3,"StarCDP-SC",248,152,117,21,131,0.471774,0.138158,0.861842,0.8618421052631579,0.5282258064516129,0.6549999999999999,138,"NA","NA","NA","NONE"
0,4,"0%",4,"Startle-NNI (C++)",248,248,170,170,78,0.685484,0.685484,0.314516,0.31451612903225806,0.31451612903225806,0.31451612903225806,340,1947.57,1.1319856552493766,6.48,"NONE"
0,4,"0%",4,"LAML",248,248,169,169,79,0.681452,0.681452,0.318548,0.3185483870967742,0.3185483870967742,0.3185483870967742,338,1920.35,1.1161645810205232,13826.08,"NONE"
0,4,"0%",4,"Cassiopeia-Greedy",248,247,209,208,39,0.842742,0.842105,0.157895,0.15789473684210525,0.15725806451612903,0.15757575757575756,417,2636.66,1.5325052746601258,7.43,"NONE"
0,4,"0%",4,"StarCDP-Rand",248,248,84,84,164,0.33871,0.33871,0.66129,0.6612903225806451,0.6612903225806451,0.6612903225806451,168,1695.19,0.985294886921749,76.13,"NONE"
0,4,"0%",4,"StarCDP-Bias",248,248,97,97,151,0.391129,0.391129,0.608871,0.6088709677419355,0.6088709677419355,0.6088709677419355,194,1695.19,0.985294886921749,76.25,"NONE"
0,4,"0%",4,"PAUP*",248,226,103,81,145,0.415323,0.358407,0.641593,0.6415929203539823,0.5846774193548387,0.6118143459915613,184,1697.63,0.9867130875506397,59.55,"NONE"
0,4,"0%",4,"PAUP*-SC",248,142,132,26,116,0.532258,0.183099,0.816901,0.8169014084507042,0.46774193548387094,0.5948717948717949,158,"NA","NA","NA","NONE"
0,4,"0%",4,"StarCDP-SC",248,153,125,30,123,0.504032,0.196078,0.803922,0.803921568627451,0.4959677419354839,0.6134663341645886,155,"NA","NA","NA","NONE"
0,4,"0%",5,"Startle-NNI (C++)",248,248,159,159,89,0.641129,0.641129,0.358871,0.3588709677419355,0.3588709677419355,0.3588709677419355,318,2006.48,1.135387784203438,4.78,"NONE"
0,4,"0%",5,"LAML",248,248,159,159,89,0.641129,0.641129,0.358871,0.3588709677419355,0.3588709677419355,0.3588709677419355,318,2006.13,1.1351897330270142,11922.24,"NONE"
0,4,"0%",5,"Cassiopeia-Greedy",248,247,203,202,45,0.818548,0.817814,0.182186,0.18218623481781376,0.1814516129032258,0.18181818181818182,405,2784.74,1.5757743800998176,5.98,"NONE"
0,4,"0%",5,"StarCDP-Rand",248,248,79,79,169,0.318548,0.318548,0.681452,0.6814516129032258,0.6814516129032258,0.6814516129032258,158,1753.01,0.9919591222371861,73.83,"NONE"
0,4,"0%",5,"StarCDP-Bias",248,248,89,89,159,0.358871,0.358871,0.641129,0.6411290322580645,0.6411290322580645,0.6411290322580645,178,1753.01,0.9919591222371861,75.09,"NONE"
0,4,"0%",5,"PAUP*",248,226,85,63,163,0.342742,0.278761,0.721239,0.7212389380530974,0.657258064516129,0.6877637130801687,148,1755.44,0.9933341632620727,57.04,"NONE"
0,4,"0%",5,"PAUP*-SC",248,157,116,25,132,0.467742,0.159236,0.840764,0.8407643312101911,0.532258064516129,0.6518518518518518,141,"NA","NA","NA","NONE"
0,4,"0%",5,"StarCDP-SC",248,171,108,31,140,0.435484,0.181287,0.818713,0.8187134502923976,0.5645161290322581,0.6682577565632458,139,"NA","NA","NA","NONE"
0,5,"0%",1,"Startle-NNI (C++)",248,248,194,194,54,0.782258,0.782258,0.217742,0.21774193548387097,0.21774193548387097,0.21774193548387097,388,1465.33,1.1738510466150236,9.13,"NONE"
0,5,"0%",1,"LAML",248,248,194,194,54,0.782258,0.782258,0.217742,0.21774193548387097,0.21774193548387097,0.21774193548387097,388,1460.82,1.1702381619950173,5917.4,"NONE"
0,5,"0%",1,"Cassiopeia-Greedy",248,247,224,223,24,0.903226,0.902834,0.097166,0.09716599190283401,0.0967741935483871,0.09696969696969697,447,1997.92,1.6004998758321252,6.14,"NONE"
0,5,"0%",1,"StarCDP-Rand",248,248,133,133,115,0.53629,0.53629,0.46371,0.4637096774193548,0.4637096774193548,0.4637096774193548,266,1196.5,0.9584958864384648,86.26,"NONE"
0,5,"0%",1,"StarCDP-Bias",248,248,132,132,116,0.532258,0.532258,0.467742,0.46774193548387094,0.46774193548387094,0.4677419354838709,264,1196.5,0.9584958864384648,84.95,"NONE"
0,5,"0%",1,"PAUP*",248,238,138,128,110,0.556452,0.537815,0.462185,0.46218487394957986,0.4435483870967742,0.45267489711934156,266,1201.01,0.962108771058471,73.2,"NONE"
0,5,"0%",1,"PAUP*-SC",248,174,155,81,93,0.625,0.465517,0.534483,0.5344827586206896,0.375,0.4407582938388626,236,"NA","NA","NA","NONE"
0,5,"0%",1,"StarCDP-SC",248,185,151,88,97,0.608871,0.475676,0.524324,0.5243243243243243,0.3911290322580645,0.44803695150115475,239,"NA","NA","NA","NONE"
0,5,"0%",2,"Startle-NNI (C++)",248,248,180,180,68,0.725806,0.725806,0.274194,0.27419354838709675,0.27419354838709675,0.27419354838709675,360,1396.88,1.1559557107628142,6.61,"NONE"
0,5,"0%",2,"LAML",248,248,180,180,68,0.725806,0.725806,0.274194,0.27419354838709675,0.27419354838709675,0.27419354838709675,360,1392.38,1.1522318399232054,5748.86,"NONE"
0,5,"0%",2,"Cassiopeia-Greedy",248,248,201,201,47,0.810484,0.810484,0.189516,0.18951612903225806,0.18951612903225806,0.1895161290322581,402,1836.91,1.5200923519968224,11.33,"NONE"
0,5,"0%",2,"StarCDP-Rand",248,248,125,125,123,0.504032,0.504032,0.495968,0.4959677419354839,0.4959677419354839,0.49596774193548393,250,1181.97,0.9781119147316331,77.1,"NONE"
0,5,"0%",2,"StarCDP-Bias",248,248,121,121,127,0.487903,0.487903,0.512097,0.5120967741935484,0.5120967741935484,0.5120967741935484,242,1181.97,0.9781119147316331,75.94,"NONE"
0,5,"0%",2,"PAUP*",248,239,125,116,123,0.504032,0.485356,0.514644,0.5146443514644351,0.4959677419354839,0.5051334702258726,241,1186.47,0.9818357855712417,67.25,"NONE"
0,5,"0%",2,"PAUP*-SC",248,172,144,68,104,0.580645,0.395349,0.604651,0.6046511627906976,0.41935483870967744,0.49523809523809526,212,"NA","NA","NA","NONE"
0,5,"0%",2,"StarCDP-SC",248,181,139,72,109,0.560484,0.39779,0.60221,0.6022099447513812,0.43951612903225806,0.5081585081585082,211,"NA","NA","NA","NONE"
0,5,"0%",3,"Startle-NNI (C++)",248,248,184,184,64,0.741935,0.741935,0.258065,0.25806451612903225,0.25806451612903225,0.25806451612903225,368,1383.62,1.15695997190424,19.32,"NONE"
0,5,"0%",3,"LAML",248,248,183,183,65,0.737903,0.737903,0.262097,0.2620967741935484,0.2620967741935484,0.2620967741935484,366,1382.82,1.1562910252443745,6253.24,"NONE"
0,5,"0%",3,"Cassiopeia-Greedy",248,247,210,209,38,0.846774,0.846154,0.153846,0.15384615384615385,0.1532258064516129,0.15353535353535352,419,1788.87,1.4958232642924634,5.7,"NONE"
0,5,"0%",3,"StarCDP-Rand",248,248,115,115,133,0.46371,0.46371,0.53629,0.5362903225806451,0.5362903225806451,0.5362903225806451,230,1165.13,0.9742622772616669,88.29,"NONE"
0,5,"0%",3,"StarCDP-Bias",248,248,128,128,120,0.516129,0.516129,0.483871,0.4838709677419355,0.4838709677419355,0.48387096774193555,256,1165.13,0.9742622772616669,88.14,"NONE"
0,5,"0%",3,"PAUP*",248,236,121,109,127,0.487903,0.461864,0.538136,0.538135593220339,0.5120967741935484,0.524793388429752,230,1169.63,0.9780251022234114,75.99,"NONE"
0,5,"0%",3,"PAUP*-SC",248,151,145,48,103,0.584677,0.317881,0.682119,0.6821192052980133,0.4153225806451613,0.5162907268170427,193,"NA","NA","NA","NONE"
0,5,"0%",3,"StarCDP-SC",248,165,140,57,108,0.564516,0.345455,0.654545,0.6545454545454545,0.43548387096774194,0.5230024213075061,197,"NA","NA","NA","NONE"
0,5,"0%",4,"Startle-NNI (C++)",248,248,177,177,71,0.71371,0.71371,0.28629,0.2862903225806452,0.2862903225806452,0.2862903225806452,354,1375.2,1.1341668591033551,5.87,"NONE"
0,5,"0%",4,"LAML",248,248,176,176,72,0.709677,0.709677,0.290323,0.2903225806451613,0.2903225806451613,0.2903225806451613,352,1368.81,1.1288968429386732,10136.62,"NONE"
0,5,"0%",4,"Cassiopeia-Greedy",248,247,217,216,31,0.875,0.874494,0.125506,0.12550607287449392,0.125,0.12525252525252525,433,1946.35,1.6052106357008544,7.41,"NONE"
0,5,"0%",4,"StarCDP-Rand",248,248,96,96,152,0.387097,0.387097,0.612903,0.6129032258064516,0.6129032258064516,0.6129032258064516,192,1192.83,0.9837610926005343,63.67,"NONE"
0,5,"0%",4,"StarCDP-Bias",248,248,112,112,136,0.451613,0.451613,0.548387,0.5483870967741935,0.5483870967741935,0.5483870967741935,224,1192.83,0.9837610926005343,64.47,"NONE"
0,5,"0%",4,"PAUP*",248,234,111,97,137,0.447581,0.41453,0.58547,0.5854700854700855,0.5524193548387096,0.5684647302904564,208,1197.33,0.9874723715897469,50.16,"NONE"
0,5,"0%",4,"PAUP*-SC",248,155,132,39,116,0.532258,0.251613,0.748387,0.7483870967741936,0.46774193548387094,0.575682382133995,171,"NA","NA","NA","NONE"
0,5,"0%",4,"StarCDP-SC",248,167,127,46,121,0.512097,0.275449,0.724551,0.7245508982035929,0.4879032258064516,0.583132530120482,173,"NA","NA","NA","NONE"
0,5,"0%",5,"Startle-NNI (C++)",248,248,179,179,69,0.721774,0.721774,0.278226,0.2782258064516129,0.2782258064516129,0.2782258064516129,358,1298.28,1.1188114545720909,10.83,"NONE"
0,5,"0%",5,"LAML",248,248,171,171,77,0.689516,0.689516,0.310484,0.31048387096774194,0.31048387096774194,0.31048387096774194,342,1279.5,1.1026275195835953,3227.86,"NONE"
0,5,"0%",5,"Cassiopeia-Greedy",248,247,210,209,38,0.846774,0.846154,0.153846,0.15384615384615385,0.1532258064516129,0.15353535353535352,419,1814.48,1.5636542256616195,11.54,"NONE"
0,5,"0%",5,"StarCDP-Rand",248,248,128,128,120,0.516129,0.516129,0.483871,0.4838709677419355,0.4838709677419355,0.48387096774193555,256,1125.47,0.9698899526891357,69.71,"NONE"
0,5,"0%",5,"StarCDP-Bias",248,248,126,126,122,0.508065,0.508065,0.491935,0.49193548387096775,0.49193548387096775,0.49193548387096775,252,1125.47,0.9698899526891357,72.35,"NONE"
0,5,"0%",5,"PAUP*",248,231,128,111,120,0.516129,0.480519,0.519481,0.5194805194805194,0.4838709677419355,0.5010438413361169,239,1129.97,0.9737678923828647,54.9,"NONE"
0,5,"0%",5,"PAUP*-SC",248,148,151,51,97,0.608871,0.344595,0.655405,0.6554054054054054,0.3911290322580645,0.48989898989898983,202,"NA","NA","NA","NONE"
0,5,"0%",5,"StarCDP-SC",248,165,149,66,99,0.600806,0.4,0.6,0.6,0.39919354838709675,0.47941888619854717,215,"NA","NA","NA","NONE"
0,6,"0%",1,"Startle-NNI (C++)",248,248,163,163,85,0.657258,0.657258,0.342742,0.34274193548387094,0.34274193548387094,0.34274193548387094,326,1815.2,1.1574316138493912,12.68,"NONE"
0,6,"0%",1,"LAML",248,248,161,161,87,0.649194,0.649194,0.350806,0.35080645161290325,0.35080645161290325,0.35080645161290325,322,1801.32,1.1485812663393484,10637.96,"NONE"
0,6,"0%",1,"Cassiopeia-Greedy",248,247,211,210,37,0.850806,0.850202,0.149798,0.14979757085020243,0.14919354838709678,0.1494949494949495,421,2600.57,1.6582095262386025,5.76,"NONE"
0,6,"0%",1,"StarCDP-Rand",248,248,95,95,153,0.383065,0.383065,0.616935,0.6169354838709677,0.6169354838709677,0.6169354838709677,190,1536.8,0.9799145571638079,65.76,"NONE"
0,6,"0%",1,"StarCDP-Bias",248,248,86,86,162,0.346774,0.346774,0.653226,0.6532258064516129,0.6532258064516129,0.6532258064516129,172,1536.8,0.9799145571638079,65.03,"NONE"
0,6,"0%",1,"PAUP*",248,227,90,69,158,0.362903,0.303965,0.696035,0.6960352422907489,0.6370967741935484,0.6652631578947369,159,1546.41,0.9860422113116114,49.26,"NONE"
0,6,"0%",1,"PAUP*-SC",248,153,119,24,129,0.479839,0.156863,0.843137,0.8431372549019608,0.5201612903225806,0.6433915211970075,143,"NA","NA","NA","NONE"
0,6,"0%",1,"StarCDP-SC",248,160,113,25,135,0.455645,0.15625,0.84375,0.84375,0.5443548387096774,0.6617647058823529,138,"NA","NA","NA","NONE"
0,6,"0%",2,"Startle-NNI (C++)",248,248,170,170,78,0.685484,0.685484,0.314516,0.31451612903225806,0.31451612903225806,0.31451612903225806,340,1844.58,1.1810981271010084,6.67,"NONE"
0,6,"0%",2,"LAML",248,248,171,171,77,0.689516,0.689516,0.310484,0.31048387096774194,0.31048387096774194,0.31048387096774194,342,1839.22,1.1776660797182648,7736.58,"NONE"
0,6,"0%",2,"Cassiopeia-Greedy",248,247,212,211,36,0.854839,0.854251,0.145749,0.145748987854251,0.14516129032258066,0.14545454545454545,423,2461.87,1.5763534496558347,5.84,"NONE"
0,6,"0%",2,"StarCDP-Rand",248,248,91,91,157,0.366935,0.366935,0.633065,0.6330645161290323,0.6330645161290323,0.6330645161290323,182,1510.29,0.9670497838962702,69.07,"NONE"
0,6,"0%",2,"StarCDP-Bias",248,248,108,108,140,0.435484,0.435484,0.564516,0.5645161290322581,0.5645161290322581,0.5645161290322581,216,1510.29,0.9670497838962702,69.16,"NONE"
0,6,"0%",2,"PAUP*",248,224,104,80,144,0.419355,0.357143,0.642857,0.6428571428571429,0.5806451612903226,0.6101694915254238,184,1519.89,0.9731967344325276,49.86,"NONE"
0,6,"0%",2,"PAUP*-SC",248,148,128,28,120,0.516129,0.189189,0.810811,0.8108108108108109,0.4838709677419355,0.6060606060606061,156,"NA","NA","NA","NONE"
0,6,"0%",2,"StarCDP-SC",248,155,124,31,124,0.5,0.2,0.8,0.8,0.5,0.6153846153846154,155,"NA","NA","NA","NONE"
0,6,"0%",3,"Startle-NNI (C++)",248,248,176,176,72,0.709677,0.709677,0.290323,0.2903225806451613,0.2903225806451613,0.2903225806451613,352,1856.65,1.1701329803995715,6.37,"NONE"
0,6,"0%",3,"LAML",248,248,177,177,71,0.71371,0.71371,0.28629,0.2862903225806452,0.2862903225806452,0.2862903225806452,354,1860.91,1.1728177979454213,6900.64,"NONE"
0,6,"0%",3,"Cassiopeia-Greedy",248,247,209,208,39,0.842742,0.842105,0.157895,0.15789473684210525,0.15725806451612903,0.15757575757575756,417,2283.27,1.4390054830780865,5.54,"NONE"
0,6,"0%",3,"StarCDP-Rand",248,248,84,84,164,0.33871,0.33871,0.66129,0.6612903225806451,0.6612903225806451,0.6612903225806451,168,1551.91,0.9780739900422261,79.22,"NONE"
0,6,"0%",3,"StarCDP-Bias",248,248,103,103,145,0.415323,0.415323,0.584677,0.5846774193548387,0.5846774193548387,0.5846774193548387,206,1551.91,0.9780739900422261,78.87,"NONE"
0,6,"0%",3,"PAUP*",248,234,96,82,152,0.387097,0.350427,0.649573,0.6495726495726496,0.6129032258064516,0.6307053941908713,178,1561.51,0.9841242831032961,65.06,"NONE"
0,6,"0%",3,"PAUP*-SC",248,151,121,24,127,0.487903,0.15894,0.84106,0.8410596026490066,0.5120967741935484,0.6365914786967418,145,"NA","NA","NA","NONE"
0,6,"0%",3,"StarCDP-SC",248,164,117,33,131,0.471774,0.20122,0.79878,0.7987804878048781,0.5282258064516129,0.6359223300970874,150,"NA","NA","NA","NONE"
0,6,"0%",4,"Startle-NNI (C++)",248,248,170,170,78,0.685484,0.685484,0.314516,0.31451612903225806,0.31451612903225806,0.31451612903225806,340,1844.87,1.16019344208686,19.31,"NONE"
0,6,"0%",4,"LAML",248,248,170,170,78,0.685484,0.685484,0.314516,0.31451612903225806,0.31451612903225806,0.31451612903225806,340,1840.0,1.1571308186700542,8823.54,"NONE"
0,6,"0%",4,"Cassiopeia-Greedy",248,248,217,217,31,0.875,0.875,0.125,0.125,0.125,0.125,434,2910.24,1.8301784748512706,5.75,"NONE"
0,6,"0%",4,"StarCDP-Rand",248,248,80,80,168,0.322581,0.322581,0.677419,0.6774193548387096,0.6774193548387096,0.6774193548387096,160,1549.35,0.9743481706013306,73.16,"NONE"
0,6,"0%",4,"StarCDP-Bias",248,248,103,103,145,0.415323,0.415323,0.584677,0.5846774193548387,0.5846774193548387,0.5846774193548387,206,1549.35,0.9743481706013306,73.25,"NONE"
0,6,"0%",4,"PAUP*",248,234,98,84,150,0.395161,0.358974,0.641026,0.6410256410256411,0.6048387096774194,0.6224066390041495,182,1558.96,0.980391663627102,60.01,"NONE"
0,6,"0%",4,"PAUP*-SC",248,168,111,31,137,0.447581,0.184524,0.815476,0.8154761904761905,0.5524193548387096,0.6586538461538461,142,"NA","NA","NA","NONE"
0,6,"0%",4,"StarCDP-SC",248,178,108,38,140,0.435484,0.213483,0.786517,0.7865168539325843,0.5645161290322581,0.6572769953051644,146,"NA","NA","NA","NONE"
0,6,"0%",5,"Startle-NNI (C++)",248,248,170,170,78,0.685484,0.685484,0.314516,0.31451612903225806,0.31451612903225806,0.31451612903225806,340,1769.62,1.1861677882939645,9.31,"NONE"
0,6,"0%",5,"LAML",248,248,169,169,79,0.681452,0.681452,0.318548,0.3185483870967742,0.3185483870967742,0.3185483870967742,338,1746.87,1.170918572539346,13167.02,"NONE"
0,6,"0%",5,"Cassiopeia-Greedy",248,245,215,212,33,0.866935,0.865306,0.134694,0.1346938775510204,0.13306451612903225,0.13387423935091278,427,2300.9,1.542282221090168,5.54,"NONE"
0,6,"0%",5,"StarCDP-Rand",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1456.02,0.9759632141995334,64.3,"NONE"
0,6,"0%",5,"StarCDP-Bias",248,248,108,108,140,0.435484,0.435484,0.564516,0.5645161290322581,0.5645161290322581,0.5645161290322581,216,1456.02,0.9759632141995334,63.39,"NONE"
0,6,"0%",5,"PAUP*",248,221,104,77,144,0.419355,0.348416,0.651584,0.6515837104072398,0.5806451612903226,0.6140724946695096,181,1465.63,0.9824047510523635,45.79,"NONE"
0,6,"0%",5,"PAUP*-SC",248,149,126,27,122,0.508065,0.181208,0.818792,0.8187919463087249,0.49193548387096775,0.6146095717884131,153,"NA","NA","NA","NONE"
0,6,"0%",5,"StarCDP-SC",248,157,122,31,126,0.491935,0.197452,0.802548,0.802547770700637,0.5080645161290323,0.6222222222222222,153,"NA","NA","NA","NONE"
0,7,"0%",1,"Startle-NNI (C++)",248,248,161,161,87,0.649194,0.649194,0.350806,0.35080645161290325,0.35080645161290325,0.35080645161290325,322,1990.72,1.1430671352121087,10.07,"NONE"
0,7,"0%",1,"LAML",248,248,159,159,89,0.641129,0.641129,0.358871,0.3588709677419355,0.3588709677419355,0.3588709677419355,318,1979.63,1.1366992811042973,16655.66,"NONE"
0,7,"0%",1,"Cassiopeia-Greedy",248,248,206,206,42,0.830645,0.830645,0.169355,0.1693548387096774,0.1693548387096774,0.1693548387096774,412,2553.05,1.4659558097338021,8.07,"NONE"
0,7,"0%",1,"StarCDP-Rand",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1724.9,0.9904338638921427,64.5,"NONE"
0,7,"0%",1,"StarCDP-Bias",248,248,92,92,156,0.370968,0.370968,0.629032,0.6290322580645161,0.6290322580645161,0.6290322580645161,184,1724.9,0.9904338638921427,62.09,"NONE"
0,7,"0%",1,"PAUP*",248,225,99,76,149,0.399194,0.337778,0.662222,0.6622222222222223,0.6008064516129032,0.6300211416490487,175,1727.06,0.9916741312386596,46.04,"NONE"
0,7,"0%",1,"PAUP*-SC",248,137,127,16,121,0.512097,0.116788,0.883212,0.8832116788321168,0.4879032258064516,0.6285714285714286,143,"NA","NA","NA","NONE"
0,7,"0%",1,"StarCDP-SC",248,145,123,20,125,0.495968,0.137931,0.862069,0.8620689655172413,0.5040322580645161,0.6361323155216285,143,"NA","NA","NA","NONE"
0,7,"0%",2,"Startle-NNI (C++)",248,248,171,171,77,0.689516,0.689516,0.310484,0.31048387096774194,0.31048387096774194,0.31048387096774194,342,2009.2,1.164753623188406,5.71,"NONE"
0,7,"0%",2,"LAML",248,248,170,170,78,0.685484,0.685484,0.314516,0.31451612903225806,0.31451612903225806,0.31451612903225806,340,2005.09,1.1623710144927535,8079.9,"NONE"
0,7,"0%",2,"Cassiopeia-Greedy",248,247,203,202,45,0.818548,0.817814,0.182186,0.18218623481781376,0.1814516129032258,0.18181818181818182,405,2780.23,1.6117275362318841,7.24,"NONE"
0,7,"0%",2,"StarCDP-Rand",248,248,83,83,165,0.334677,0.334677,0.665323,0.6653225806451613,0.6653225806451613,0.6653225806451613,166,1706.05,0.9890144927536232,80.73,"NONE"
0,7,"0%",2,"StarCDP-Bias",248,248,99,99,149,0.399194,0.399194,0.600806,0.6008064516129032,0.6008064516129032,0.6008064516129032,198,1706.05,0.9890144927536232,80.65,"NONE"
0,7,"0%",2,"PAUP*",248,228,93,73,155,0.375,0.320175,0.679825,0.6798245614035088,0.625,0.6512605042016806,166,1708.21,0.9902666666666667,65.76,"NONE"
0,7,"0%",2,"PAUP*-SC",248,139,126,17,122,0.508065,0.122302,0.877698,0.8776978417266187,0.49193548387096775,0.6304909560723514,143,"NA","NA","NA","NONE"
0,7,"0%",2,"StarCDP-SC",248,144,122,18,126,0.491935,0.125,0.875,0.875,0.5080645161290323,0.6428571428571428,140,"NA","NA","NA","NONE"
0,7,"0%",3,"Startle-NNI (C++)",248,248,156,156,92,0.629032,0.629032,0.370968,0.3709677419354839,0.3709677419354839,0.3709677419354839,312,1958.18,1.1186467789019074,11.24,"NONE"
0,7,"0%",3,"LAML",248,248,148,148,100,0.596774,0.596774,0.403226,0.4032258064516129,0.4032258064516129,0.40322580645161293,296,1923.76,1.0989837131317517,22194.02,"NONE"
0,7,"0%",3,"Cassiopeia-Greedy",248,248,200,200,48,0.806452,0.806452,0.193548,0.1935483870967742,0.1935483870967742,0.1935483870967742,400,2496.32,1.4260692720324024,5.59,"NONE"
0,7,"0%",3,"StarCDP-Rand",248,248,92,92,156,0.370968,0.370968,0.629032,0.6290322580645161,0.6290322580645161,0.6290322580645161,184,1723.37,0.9845071951282212,72.18,"NONE"
0,7,"0%",3,"StarCDP-Bias",248,248,95,95,153,0.383065,0.383065,0.616935,0.6169354838709677,0.6169354838709677,0.6169354838709677,190,1723.37,0.9845071951282212,73.24,"NONE"
0,7,"0%",3,"PAUP*",248,229,99,80,149,0.399194,0.349345,0.650655,0.6506550218340611,0.6008064516129032,0.6247379454926624,179,1725.53,0.9857411353392479,58.82,"NONE"
0,7,"0%",3,"PAUP*-SC",248,162,114,28,134,0.459677,0.17284,0.82716,0.8271604938271605,0.5403225806451613,0.6536585365853658,142,"NA","NA","NA","NONE"
0,7,"0%",3,"StarCDP-SC",248,169,112,33,136,0.451613,0.195266,0.804734,0.8047337278106509,0.5483870967741935,0.6522781774580335,145,"NA","NA","NA","NONE"
0,7,"0%",4,"Startle-NNI (C++)",248,248,152,152,96,0.612903,0.612903,0.387097,0.3870967741935484,0.3870967741935484,0.3870967741935484,304,1831.68,1.0745386068449274,10.02,"NONE"
0,7,"0%",4,"LAML",248,248,152,152,96,0.612903,0.612903,0.387097,0.3870967741935484,0.3870967741935484,0.3870967741935484,304,1829.52,1.073271462261384,9335.0,"NONE"
0,7,"0%",4,"Cassiopeia-Greedy",248,247,199,198,49,0.802419,0.801619,0.198381,0.19838056680161945,0.1975806451612903,0.19797979797979798,397,2569.6,1.5074327416081004,5.67,"NONE"
0,7,"0%",4,"StarCDP-Rand",248,248,88,88,160,0.354839,0.354839,0.645161,0.6451612903225806,0.6451612903225806,0.6451612903225806,176,1680.48,0.9858384859968792,63.42,"NONE"
0,7,"0%",4,"StarCDP-Bias",248,248,92,92,156,0.370968,0.370968,0.629032,0.6290322580645161,0.6290322580645161,0.6290322580645161,184,1680.48,0.9858384859968792,64.12,"NONE"
0,7,"0%",4,"PAUP*",248,226,98,76,150,0.395161,0.336283,0.663717,0.6637168141592921,0.6048387096774194,0.6329113924050632,174,1682.64,0.9871056305804228,47.91,"NONE"
0,7,"0%",4,"PAUP*-SC",248,158,115,25,133,0.46371,0.158228,0.841772,0.8417721518987342,0.5362903225806451,0.6551724137931034,140,"NA","NA","NA","NONE"
